community 0
order,index,name,u_value,percetage(%)
1,28,94,0.0910052497333,9.10052497333
2,109,362,0.0873820627777,8.73820627777
3,2,18,0.0653700529635,6.53700529635
4,18,48,0.0447049100461,4.47049100461
5,113,376,0.0357970372577,3.57970372577
6,41,152,0.0354321326524,3.54321326524
7,112,375,0.0311008402306,3.11008402306
8,29,95,0.0300507517328,3.00507517328
9,34,111,0.0293960226446,2.93960226446
10,32,104,0.0274911190133,2.74911190133
11,25,84,0.0254545533959,2.54545533959
12,91,308,0.0248899862446,2.48899862446
13,123,403,0.024468890951,2.4468890951
14,1,16,0.0230653799651,2.30653799651
15,3,21,0.0214253820895,2.14253820895
16,59,212,0.0213465083811,2.13465083811
17,119,394,0.0211372013659,2.11372013659
18,68,224,0.0189580213689,1.89580213689
19,66,221,0.0173396046322,1.73396046322
20,75,241,0.0161895453286,1.61895453286
21,61,216,0.0143471055668,1.43471055668
22,48,186,0.0142366065257,1.42366065257
23,35,113,0.0133848869986,1.33848869986
24,64,219,0.0130293367201,1.30293367201
25,122,402,0.0127380520686,1.27380520686
26,71,230,0.0121772076522,1.21772076522
27,56,207,0.0109177959235,1.09177959235
28,107,357,0.00947782306458,0.947782306458
29,114,378,0.00892558919478,0.892558919478
30,52,202,0.00839295667338,0.839295667338
31,10,38,0.00816916843416,0.816916843416
32,42,158,0.00816916843416,0.816916843416
33,6,33,0.00792731948679,0.792731948679
34,80,261,0.00792044851898,0.792044851898
35,85,285,0.0077540624379,0.77540624379
36,92,311,0.00727823784591,0.727823784591
37,53,203,0.00676705353687,0.676705353687
38,16,44,0.00671719976882,0.671719976882
39,5,25,0.0065163766074,0.65163766074
40,55,205,0.0065163766074,0.65163766074
41,86,294,0.00545320189882,0.545320189882
42,101,344,0.00521459682837,0.521459682837
43,90,306,0.00517101523423,0.517101523423
44,70,228,0.00514871170528,0.514871170528
45,22,62,0.00477251862366,0.477251862366
46,7,34,0.00466944980627,0.466944980627
47,58,211,0.00453724471998,0.453724471998
48,62,217,0.00414773893464,0.414773893464
49,30,101,0.00398904079341,0.398904079341
50,39,142,0.0038924626364,0.38924626364
51,0,8,0.00388807499121,0.388807499121
52,99,340,0.00377713552319,0.377713552319
53,93,312,0.00344152708978,0.344152708978
54,9,36,0.00317489124427,0.317489124427
55,11,39,0.0031483902724,0.31483902724
56,115,379,0.00297048860967,0.297048860967
57,20,58,0.00282849844608,0.282849844608
58,117,391,0.0027931566918,0.27931566918
59,84,282,0.00275836972345,0.275836972345
60,116,380,0.00254120998936,0.254120998936
61,111,369,0.00247125247438,0.247125247438
62,102,347,0.00246675113007,0.246675113007
63,76,244,0.00246638297086,0.246638297086
64,21,60,0.00242248407122,0.242248407122
65,88,300,0.00225823798248,0.225823798248
66,104,350,0.00215799275315,0.215799275315
67,38,141,0.00213639551996,0.213639551996
68,49,189,0.00198545628498,0.198545628498
69,95,334,0.00184961330108,0.184961330108
70,37,136,0.00176864574242,0.176864574242
71,110,368,0.00150686539002,0.150686539002
72,19,49,0.00138390352241,0.138390352241
73,13,41,0.00137994197437,0.137994197437
74,23,66,0.00131416644489,0.131416644489
75,87,298,0.00123417590504,0.123417590504
76,8,35,0.00110360119328,0.110360119328
77,14,42,0.00109936019255,0.109936019255
78,50,198,0.00109633401976,0.109633401976
79,89,302,0.000801263136335,0.0801263136335
80,120,397,0.000767535190731,0.0767535190731
81,26,86,0.000669405930967,0.0669405930967
82,105,351,0.000666035234706,0.0666035234706
83,54,204,0.000623080283177,0.0623080283177
84,12,40,0.000539664225708,0.0539664225708
85,81,263,0.000477467235535,0.0477467235535
86,118,393,0.000367222755898,0.0367222755898
87,31,103,0.000296206508586,0.0296206508586
88,40,149,0.000286293954127,0.0286293954127
89,108,359,0.000231957253977,0.0231957253977
90,57,210,0.000132170743091,0.0132170743091
91,67,222,0.000127961195605,0.0127961195605
92,106,353,0.000112137813218,0.0112137813218
93,46,174,5.66582388201e-05,0.00566582388201
94,78,255,4.90370934417e-05,0.00490370934417
95,24,78,7.83183584932e-06,0.000783183584932
96,74,238,7.61663654195e-07,7.61663654195e-05
97,83,279,1.56687658361e-10,1.56687658361e-08
98,96,336,6.37701273622e-11,6.37701273622e-09
