community 0
order,index,name,u_value,percetage(%)
1,160,275,0.0952708884004,9.52708884004
2,230,390,0.0834418747636,8.34418747636
3,125,214,0.0673805289485,6.73805289485
4,60,96,0.0536154661869,5.36154661869
5,244,406,0.0514536613582,5.14536613582
6,84,134,0.0434965478725,4.34965478725
7,48,74,0.0400410030757,4.00410030757
8,46,70,0.0392443767545,3.92443767545
9,59,95,0.0299547606292,2.99547606292
10,133,224,0.0275815052586,2.75815052586
11,178,310,0.0247642224262,2.47642224262
12,58,94,0.0237371778335,2.37371778335
13,223,378,0.0234973247271,2.34973247271
14,224,379,0.0198732526393,1.98732526393
15,221,376,0.0184112712862,1.84112712862
16,175,306,0.0177943542155,1.77943542155
17,131,221,0.0160940993101,1.60940993101
18,29,48,0.0154859829985,1.54859829985
19,10,20,0.0154121541665,1.54121541665
20,242,403,0.0150735293396,1.50735293396
21,199,339,0.0132456897162,1.32456897162
22,139,235,0.0129385565495,1.29385565495
23,231,391,0.0114941821172,1.14941821172
24,239,400,0.0105340281248,1.05340281248
25,86,136,0.0104985226941,1.04985226941
26,234,394,0.0102312728724,1.02312728724
27,197,337,0.00983628022125,0.983628022125
28,158,269,0.00901605274448,0.901605274448
29,195,335,0.00825235876914,0.825235876914
30,154,260,0.00824221209594,0.824221209594
31,3,11,0.00726194436559,0.726194436559
32,123,212,0.00694598438113,0.694598438113
33,187,324,0.00684984453437,0.684984453437
34,15,29,0.00671274674296,0.671274674296
35,90,141,0.00643647175157,0.643647175157
36,17,33,0.00620241657003,0.620241657003
37,188,328,0.00615829988569,0.615829988569
38,167,284,0.00586055381442,0.586055381442
39,209,353,0.00493305657961,0.493305657961
40,52,84,0.00461351196339,0.461351196339
41,23,42,0.00461294520521,0.461294520521
42,229,389,0.0044206777987,0.44206777987
43,194,334,0.00430908334157,0.430908334157
44,211,357,0.00419566885919,0.419566885919
45,182,316,0.00399256684789,0.399256684789
46,129,219,0.00344998501504,0.344998501504
47,14,27,0.00311871333837,0.311871333837
48,172,298,0.00287233284619,0.287233284619
49,21,39,0.0027337102327,0.27337102327
50,228,387,0.00259820033602,0.259820033602
51,1,6,0.00258869404488,0.258869404488
52,142,238,0.00245335337718,0.245335337718
53,8,18,0.00244539734499,0.244539734499
54,169,289,0.00226807335005,0.226807335005
55,121,207,0.00215904045536,0.215904045536
56,22,41,0.00211447672153,0.211447672153
57,225,380,0.00198652723363,0.198652723363
58,165,282,0.00194418361965,0.194418361965
59,148,247,0.00177459238639,0.177459238639
60,109,174,0.00175571815905,0.175571815905
61,50,78,0.00171709779124,0.171709779124
62,216,366,0.00166508609973,0.166508609973
63,235,395,0.00166478145861,0.166478145861
64,94,145,0.00157901109246,0.157901109246
65,49,77,0.00149573670794,0.149573670794
66,140,236,0.00149110231306,0.149110231306
