community 0
order,index,name,u_value,percetage(%)
1,31,132,0.140990912333,14.0990912333
2,48,215,0.11505499858,11.505499858
3,58,252,0.098090159855,9.8090159855
4,33,139,0.0839814788963,8.39814788963
5,60,267,0.0605216855048,6.05216855048
6,39,173,0.0538235133318,5.38235133318
7,3,14,0.0513048993882,5.13048993882
8,55,237,0.0489062000737,4.89062000737
9,41,183,0.0460657323018,4.60657323018
10,96,397,0.0394126118726,3.94126118726
11,27,119,0.0315257919895,3.15257919895
12,16,60,0.0276864018045,2.76864018045
13,59,264,0.0264636595226,2.64636595226
14,51,222,0.0222223134905,2.22223134905
15,0,4,0.0182115339975,1.82115339975
16,80,350,0.012794996811,1.2794996811
17,35,145,0.0125043299818,1.25043299818
18,93,393,0.00764077733118,0.764077733118
19,20,86,0.007616856971,0.7616856971
20,15,58,0.00710498797755,0.710498797755
21,8,33,0.00552364400686,0.552364400686
22,71,311,0.0055028461768,0.55028461768
23,29,124,0.00545083061373,0.545083061373
24,24,103,0.00541920448306,0.541920448306
25,45,200,0.00541369478702,0.541369478702
26,4,18,0.00477264797355,0.477264797355
27,34,143,0.00448632122621,0.448632122621
28,86,362,0.00336842442331,0.336842442331
29,22,95,0.0033061084575,0.33061084575
30,25,111,0.00314083686706,0.314083686706
31,38,171,0.00311227812696,0.311227812696
32,49,218,0.00274561056536,0.274561056536
33,44,198,0.00240022599518,0.240022599518
34,10,41,0.00203059285362,0.203059285362
35,13,48,0.0019047426229,0.19047426229
36,77,344,0.0017972125713,0.17972125713
37,5,20,0.0017773308685,0.17773308685
38,81,353,0.00155557294955,0.155557294955
39,21,94,0.00125266384948,0.125266384948
40,78,348,0.00112334536134,0.112334536134
41,83,358,0.000978030496961,0.0978030496961
42,54,235,0.0009688686467,0.09688686467
43,85,361,0.000952746445867,0.0952746445867
44,9,37,0.000950537203516,0.0950537203516
45,84,359,0.000905782553416,0.0905782553416
46,67,298,0.000872724923914,0.0872724923914
47,11,45,0.000851899860165,0.0851899860165
48,87,368,0.000825094501192,0.0825094501192
49,2,8,0.00080398164955,0.080398164955
50,65,294,0.000799701834094,0.0799701834094
51,40,174,0.000799158852348,0.0799158852348
52,12,47,0.000793880894014,0.0793880894014
53,90,378,0.000777892178109,0.0777892178109
54,88,369,0.000775687928989,0.0775687928989
55,32,138,0.000752744647008,0.0752744647008
56,36,157,0.000689477012018,0.0689477012018
57,76,341,0.000659656404119,0.0659656404119
58,37,158,0.00065173445627,0.065173445627
59,18,80,0.00065173445627,0.065173445627
60,7,29,0.000617927598309,0.0617927598309
61,61,273,0.000590135908109,0.0590135908109
62,43,194,0.000587922844354,0.0587922844354
63,74,326,0.000567459113308,0.0567459113308
64,75,337,0.000559422475341,0.0559422475341
65,66,297,0.000558331701047,0.0558331701047
66,46,202,0.00042327289801,0.042327289801
67,1,6,0.000296721580813,0.0296721580813
68,82,357,0.000284946514145,0.0284946514145
69,68,300,0.000260038972367,0.0260038972367
70,50,221,0.000251244144987,0.0251244144987
71,70,309,0.000221873508916,0.0221873508916
72,92,391,0.000181858853344,0.0181858853344
73,97,400,0.000159360903473,0.0159360903473
74,73,316,0.000147446097478,0.0147446097478
75,94,394,0.000111473922794,0.0111473922794
76,30,125,9.94724808136e-05,0.00994724808136
77,53,228,9.2903974077e-05,0.0092903974077
78,28,120,9.25287156966e-05,0.00925287156966
79,72,315,8.55681199885e-05,0.00855681199885
80,14,55,7.15953725101e-05,0.00715953725101
81,79,349,6.99689051908e-05,0.00699689051908
82,91,379,6.34878974654e-05,0.00634878974654
83,26,113,6.27557920361e-05,0.00627557920361
84,64,288,3.93352240197e-05,0.00393352240197
85,19,84,1.36881747198e-05,0.00136881747198
86,95,395,1.03074525137e-05,0.00103074525137
87,98,403,6.14080181322e-06,0.000614080181322
88,6,27,3.38995324558e-06,0.000338995324558
89,89,375,9.91103058664e-08,9.91103058664e-06
90,42,186,9.12935724975e-09,9.12935724975e-07
91,56,241,1.12620479202e-10,1.12620479202e-08
92,23,101,8.00635729915e-12,8.00635729915e-10
93,52,224,1.12785024595e-12,1.12785024595e-10
94,47,212,1.67490932705e-13,1.67490932705e-11
95,69,308,2.68110860302e-18,2.68110860302e-16
96,63,285,2.60321195757e-19,2.60321195757e-17
97,62,276,4.10804904152e-27,4.10804904152e-25
98,17,75,1.59672642719e-37,1.59672642719e-35
99,57,247,1.40268035468e-41,1.40268035468e-39
community 1
order,index,name,u_value,percetage(%)
1,4,18,0.0821929235005,8.21929235005
2,8,33,0.0635106342566,6.35106342566
3,86,362,0.0625899117165,6.25899117165
4,22,95,0.0516075033022,5.16075033022
5,89,375,0.0450200469729,4.50200469729
6,98,403,0.0414388496212,4.14388496212
7,21,94,0.0342716670278,3.42716670278
8,81,353,0.0317857986302,3.17857986302
9,50,221,0.0299741395495,2.99741395495
10,72,315,0.0285288562504,2.85288562504
11,67,298,0.027954862455,2.7954862455
12,85,361,0.0274061070869,2.74061070869
13,19,84,0.0228794296186,2.28794296186
14,56,241,0.0183814039742,1.83814039742
15,42,186,0.0183713818939,1.83713818939
16,14,55,0.0182163133682,1.82163133682
17,38,171,0.0171287835792,1.71287835792
18,75,337,0.0167264629031,1.67264629031
19,64,288,0.0159023063197,1.59023063197
20,82,357,0.0156735317421,1.56735317421
21,10,41,0.0141613579495,1.41613579495
22,25,111,0.0138980540833,1.38980540833
23,80,350,0.0137363809213,1.37363809213
24,7,29,0.0127463400426,1.27463400426
25,63,285,0.012503912082,1.2503912082
26,13,48,0.0124838209042,1.24838209042
27,45,200,0.0118796878016,1.18796878016
28,6,27,0.011496253956,1.1496253956
29,69,308,0.0109127655265,1.09127655265
30,37,158,0.0103308239471,1.03308239471
31,18,80,0.0103308239471,1.03308239471
32,54,235,0.0101132970128,1.01132970128
33,77,344,0.00961644738287,0.961644738287
34,92,391,0.00903742392343,0.903742392343
35,5,20,0.00884033792444,0.884033792444
36,9,37,0.00826942204998,0.826942204998
37,62,276,0.00821504930368,0.821504930368
38,90,378,0.00802920855085,0.802920855085
39,47,212,0.00764266897387,0.764266897387
40,84,359,0.00713853568539,0.713853568539
41,11,45,0.00677809219498,0.677809219498
42,17,75,0.00639173135415,0.639173135415
43,95,395,0.0059784155875,0.59784155875
44,52,224,0.0053051962922,0.53051962922
45,65,294,0.00500770206449,0.500770206449
46,32,138,0.00485057445761,0.485057445761
47,26,113,0.0048354054595,0.48354054595
48,36,157,0.00456126644987,0.456126644987
49,74,326,0.00454251505828,0.454251505828
50,23,101,0.0044318318521,0.44318318521
51,73,316,0.00435502438328,0.435502438328
52,88,369,0.00431256613414,0.431256613414
53,87,368,0.00426738891542,0.426738891542
54,57,247,0.00423579478916,0.423579478916
55,70,309,0.00413206590439,0.413206590439
56,61,273,0.0037125124035,0.37125124035
57,28,120,0.00328324711613,0.328324711613
58,94,394,0.00267616078039,0.267616078039
59,91,379,0.00241546005043,0.241546005043
60,66,297,0.00232323414602,0.232323414602
61,68,300,0.00227404288151,0.227404288151
62,27,119,0.00221063758742,0.221063758742
63,46,202,0.00204354962139,0.204354962139
64,49,218,0.0020159619662,0.20159619662
65,43,194,0.00191201284814,0.191201284814
66,0,4,0.00169783611919,0.169783611919
67,93,393,0.00163878909744,0.163878909744
68,1,6,0.00159120774207,0.159120774207
69,53,228,0.00151234912559,0.151234912559
70,40,174,0.00125933807443,0.125933807443
71,12,47,0.00121589736813,0.121589736813
72,97,400,0.00119714385417,0.119714385417
73,76,341,0.00112207389143,0.112207389143
74,71,311,0.00111795656598,0.111795656598
75,2,8,0.00100178057958,0.100178057958
76,30,125,0.000808290468037,0.0808290468037
77,20,86,0.000737668636824,0.0737668636824
78,83,358,0.00059686417544,0.059686417544
79,51,222,0.000547517797182,0.0547517797182
80,44,198,0.00054295972876,0.054295972876
81,78,348,0.000455676748439,0.0455676748439
82,15,58,0.000420229013924,0.0420229013924
83,29,124,0.000417744066709,0.0417744066709
84,55,237,0.000411522787598,0.0411522787598
85,79,349,0.00038959629115,0.038959629115
86,34,143,0.000386140824826,0.0386140824826
87,24,103,0.000300626260103,0.0300626260103
88,39,173,0.000269514370206,0.0269514370206
89,35,145,0.000212717047997,0.0212717047997
90,3,14,0.000186045625269,0.0186045625269
91,41,183,0.000161540657027,0.0161540657027
92,60,267,3.9368911289e-06,0.00039368911289
93,33,139,7.80750752616e-07,7.80750752616e-05
94,16,60,3.13630179947e-07,3.13630179947e-05
95,59,264,2.5755062361e-08,2.5755062361e-06
96,58,252,1.76959992277e-11,1.76959992277e-09
97,31,132,1.63629888536e-12,1.63629888536e-10
98,48,215,9.63368890181e-14,9.63368890181e-12
99,96,397,1.78073179813e-28,1.78073179813e-26
